OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
1, mujets, down, 0, 0.0, 2.4, 320.0, 400.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.0312739
1, mujets, central, 0, 0.0, 2.4, 400.0, 500.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 400.0, 500.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.0415054
1, mujets, down, 0, 0.0, 2.4, 400.0, 500.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.0415054
1, mujets, central, 0, 0.0, 2.4, 500.0, 600.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 500.0, 600.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.0740561
1, mujets, down, 0, 0.0, 2.4, 500.0, 600.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.0740561
1, mujets, central, 0, 0.0, 2.4, 600.0, 800.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x))
1, mujets, up, 0, 0.0, 2.4, 600.0, 800.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) + 0.0598311
1, mujets, down, 0, 0.0, 2.4, 600.0, 800.0, 0, 1, (0.939158+(0.000158694*x))+(-2.53962e-07*(x*x)) - 0.0598311
2, mujets, central, 0, 0.0, 2.4, 20.0, 30.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 20.0, 30.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.0511028
2, mujets, down, 0, 0.0, 2.4, 20.0, 30.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.0511028
2, mujets, central, 0, 0.0, 2.4, 30.0, 40.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 30.0, 40.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.0306671
2, mujets, down, 0, 0.0, 2.4, 30.0, 40.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.0306671
2, mujets, central, 0, 0.0, 2.4, 40.0, 50.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 40.0, 50.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.0317498
2, mujets, down, 0, 0.0, 2.4, 40.0, 50.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.0317498
2, mujets, central, 0, 0.0, 2.4, 50.0, 60.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 50.0, 60.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.032779
2, mujets, down, 0, 0.0, 2.4, 50.0, 60.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.032779
2, mujets, central, 0, 0.0, 2.4, 60.0, 70.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 60.0, 70.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.0291528
2, mujets, down, 0, 0.0, 2.4, 60.0, 70.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.0291528
2, mujets, central, 0, 0.0, 2.4, 70.0, 80.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 70.0, 80.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.0249308
2, mujets, down, 0, 0.0, 2.4, 70.0, 80.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.0249308
2, mujets, central, 0, 0.0, 2.4, 80.0, 100.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 80.0, 100.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.0301118
2, mujets, down, 0, 0.0, 2.4, 80.0, 100.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.0301118
2, mujets, central, 0, 0.0, 2.4, 100.0, 120.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
